ID,cluster_kmeans_features,cluster_hierarchical,cluster_kmeans_ts,cluster_dbscan
272806,2,0,1,0
272823,2,0,1,0
272831,2,0,0,0
272842,2,0,0,0
272859,2,0,1,0
272890,2,0,1,0
272891,2,1,0,0
272897,2,0,0,0
272931,2,0,0,0
272943,1,1,0,0
272946,2,0,0,0
272985,2,1,1,0
272996,2,0,1,0
273018,2,0,1,0
273026,2,0,1,0
273054,2,0,1,0
273068,0,0,1,0
273073,2,1,0,0
273075,2,0,1,0
273078,2,1,1,0
273087,2,0,1,0
273095,2,0,1,0
273099,2,0,1,0
273110,1,1,0,0
273112,2,0,0,0
273128,2,0,0,0
273129,2,0,1,0
273135,2,0,1,0
273136,2,0,1,0
273149,2,0,0,0
273168,2,0,0,0
273196,2,0,0,0
273209,2,0,0,0
273216,1,1,0,0
273220,2,0,1,0
273251,2,0,0,0
273274,2,0,1,0
273287,1,1,0,0
273396,2,0,1,0
273420,1,1,0,0
273431,2,0,1,0
273447,2,0,0,0
273466,2,1,0,0
273479,2,0,0,0
273481,2,0,1,0
273500,2,1,1,0
273503,2,0,0,0
273507,1,1,0,0
273514,2,0,1,0
273536,2,0,1,0
273539,2,0,0,0
273543,2,0,0,0
273551,2,0,0,0
273558,2,0,1,0
273575,2,0,0,0
273579,2,0,0,0
273628,2,0,1,0
273645,2,0,0,0
273649,2,0,1,0
273656,2,1,1,0
273658,1,0,0,0
273675,2,0,1,0
273680,2,0,1,0
273686,2,0,1,0
273707,2,0,1,0
273711,1,1,0,0
273734,2,0,1,0
273735,2,0,1,0
273754,1,1,0,0
273761,1,1,0,0
273790,2,0,0,0
273805,2,0,1,0
273821,1,1,0,0
273831,1,1,0,0
273904,1,1,0,0
273929,2,0,0,0
273941,2,0,1,0
273946,2,0,1,0
273976,2,0,1,0
274024,2,0,0,0
274032,2,0,1,0
274037,2,1,1,0
274038,2,0,1,0
274077,2,0,1,0
274082,2,0,0,0
274098,1,1,0,0
274104,2,0,1,0
274109,2,0,1,0
274114,2,0,0,0
274128,2,0,0,0
274131,2,0,1,0
274162,2,0,0,0
274174,2,0,0,0
274176,2,0,1,0
274197,2,0,0,0
274225,1,1,0,0
274237,2,1,1,0
274246,2,0,1,0
274249,1,1,0,0
274250,2,1,0,0
274258,1,1,0,0
274290,2,0,0,0
274316,2,0,0,0
274317,2,0,0,0
274343,2,0,1,0
274373,2,0,1,0
274383,2,0,1,0
274384,2,1,0,0
274402,2,0,1,0
274414,2,0,1,0
274439,2,0,1,0
274453,1,1,0,0
274456,2,1,1,0
274470,2,0,1,0
274511,1,1,0,0
274550,2,0,1,0
274559,2,0,1,0
274601,2,0,0,0
274646,2,0,1,0
274656,2,0,1,0
274685,1,1,1,0
274750,2,0,1,0
274759,2,0,1,0
274760,2,0,0,0
274761,2,0,1,0
274763,2,0,1,0
274780,2,0,0,0
274801,2,0,0,0
274802,1,1,0,0
274843,2,0,1,0
274850,2,0,1,0
274867,2,0,1,0
274903,2,0,1,0
274904,2,1,1,0
274925,0,0,1,0
274964,2,0,1,0
275008,2,0,1,0
275028,2,0,0,0
275061,2,0,1,0
275076,2,0,1,0
275082,2,0,1,0
275115,2,0,0,0
275119,1,1,0,0
275134,2,0,1,0
275140,2,0,1,0
275169,2,0,1,0
275187,2,0,0,0
275215,2,0,0,0
275259,2,0,0,0
275278,2,0,1,0
275284,2,0,1,0
275321,2,0,1,0
275378,2,0,0,0
275380,2,0,1,0
275394,2,0,0,0
275411,2,0,1,0
275455,0,0,1,0
275469,2,0,0,0
275510,1,1,0,0
275536,2,0,1,0
275563,2,0,0,0
275580,2,1,1,0
275594,2,0,0,0
275664,1,1,0,0
275673,2,0,0,0
275674,1,1,0,0
275709,2,1,0,0
275733,1,1,0,0
275788,2,0,1,0
275799,2,0,1,0
275800,2,0,1,0
275826,2,0,1,0
275835,2,0,0,0
275848,2,0,1,0
275855,2,1,1,0
275868,2,0,1,0
275870,2,0,1,0
275943,2,1,1,0
275980,2,0,0,0
275981,2,0,1,0
276028,2,0,1,0
276057,2,0,1,0
276060,2,0,0,0
276063,2,0,1,0
276073,1,1,0,0
276094,2,0,0,0
276100,2,0,1,0
276108,2,0,1,0
276109,2,1,0,0
276111,2,0,1,0
276125,2,0,1,0
276137,1,1,0,0
276148,2,0,1,0
276175,1,1,1,-1
276185,2,0,1,0
276188,2,1,1,0
276286,2,0,0,0
276316,2,0,1,0
276323,2,0,0,0
276338,0,0,1,0
276343,2,0,0,0
276363,2,0,1,0
276406,2,0,0,0
276418,1,1,0,0
276419,2,0,1,0
276422,2,0,0,0
276432,1,0,0,0
276447,2,0,0,0
276453,2,0,1,0
276513,1,1,1,0
276517,2,0,1,0
276527,2,0,0,0
276554,2,0,1,0
276565,2,0,0,0
276573,2,0,1,0
276605,1,1,1,0
276624,2,0,1,0
276638,2,0,1,0
276673,2,0,1,0
276678,2,0,1,0
276681,1,0,1,0
276688,2,0,1,0
276699,2,0,1,0
276709,2,0,1,0
276731,2,0,1,0
276733,2,0,1,0
276762,2,0,1,0
276771,2,1,0,0
276780,2,0,0,0
276781,2,0,1,0
276790,1,1,0,0
276846,2,0,1,0
276852,2,0,1,0
276886,2,0,0,0
276902,2,0,0,0
276908,1,1,0,0
276935,2,0,1,0
276945,2,0,1,0
276957,2,1,1,0
276976,2,0,0,0
276979,1,1,0,0
276991,2,0,1,0
277002,2,0,0,0
277028,2,0,1,0
277042,2,0,0,0
277046,2,0,1,0
277047,2,0,0,0
277076,1,1,0,0
277079,2,0,0,0
277085,2,0,1,0
277095,2,0,1,0
277101,2,0,1,0
277113,2,0,1,0
277139,2,0,0,0
277140,2,0,1,0
277176,2,0,1,0
277179,2,0,1,0
277203,2,0,0,0
277207,2,0,0,0
277249,1,1,0,0
277251,2,0,0,0
277253,2,0,1,0
277294,2,0,1,0
277304,1,1,0,0
277328,2,0,1,0
277339,2,0,1,0
277366,2,0,0,0
277382,2,0,0,0
277384,2,0,0,0
277401,2,0,1,0
277407,2,0,0,0
277411,2,0,1,0
277414,2,0,1,0
277422,2,0,1,0
277440,2,0,1,0
277472,1,1,0,0
277481,2,0,1,0
277489,2,0,1,0
277545,2,0,0,0
277549,2,1,0,0
277559,2,0,1,0
277578,2,0,1,0
277606,2,1,0,0
277626,2,1,1,0
277640,2,0,1,0
277648,2,0,1,0
277685,2,0,1,0
277710,1,1,0,0
277721,2,0,1,0
277761,2,0,1,0
277779,2,0,1,0
277782,2,0,1,0
277792,2,0,0,0
277798,1,0,0,0
277802,2,0,0,0
277819,2,0,1,0
277827,2,1,0,0
277846,2,0,1,0
277851,2,0,1,0
277871,2,0,0,0
277908,2,0,1,0
277965,2,0,0,0
278012,2,0,1,0
278031,2,0,1,0
278042,2,1,0,0
278051,1,1,0,0
278067,1,0,0,0
278088,1,1,0,0
278094,1,1,0,0
278111,1,1,0,0
278126,2,0,0,0
278129,2,0,1,0
278151,2,0,1,0
278174,1,1,1,0
278175,2,0,0,0
278182,1,1,0,0
278194,1,1,1,0
278246,2,0,0,0
278258,1,1,1,0
278275,2,0,0,0
278290,2,0,0,0
278323,2,0,1,0
278346,2,0,1,0
278347,2,0,1,0
278349,2,0,1,0
278352,2,0,1,0
278354,1,1,0,0
278360,1,1,0,0
278403,2,0,1,0
278412,2,0,1,0
278418,2,0,0,0
278422,2,0,1,0
278457,2,0,1,0
278481,2,0,1,0
278505,2,0,0,0
278531,2,0,0,0
278533,2,0,0,0
278552,2,0,0,0
278578,2,0,0,0
278596,2,0,0,0
278605,0,0,1,0
278643,2,0,0,0
278651,2,0,1,0
278653,1,1,0,0
278655,2,0,1,0
278667,2,0,1,0
278681,2,0,1,0
278683,1,1,0,0
278684,2,0,1,0
278692,2,0,0,0
278716,2,0,0,0
278722,2,0,1,0
278752,0,2,1,0
278767,2,0,1,0
278774,1,1,0,0
278776,2,0,1,0
278778,1,1,0,0
278779,2,0,1,0
278816,2,0,1,0
278832,1,1,0,0
278854,2,0,1,0
278858,2,1,0,0
278861,2,0,1,0
278869,2,0,1,0
278872,2,0,0,0
278877,2,0,1,0
278888,2,0,1,0
278912,2,0,1,0
278933,2,1,0,0
278954,2,0,1,0
278958,1,1,0,0
278968,0,0,0,0
279022,2,0,1,0
279064,2,0,0,0
279076,0,0,0,0
279077,2,0,0,0
279108,2,0,1,0
279129,2,0,1,0
279130,2,1,1,0
279138,2,0,1,0
279176,1,1,0,0
279190,2,0,0,0
279200,1,0,0,0
279231,2,0,1,0
279239,2,0,0,0
279242,2,0,0,0
279255,2,0,0,0
279262,2,0,1,0
279263,2,0,0,0
279265,2,0,1,0
279297,2,0,0,0
279323,2,0,0,0
279334,1,1,0,0
279369,1,1,0,0
279371,2,0,1,0
279396,2,0,0,0
279411,1,1,0,0
279417,2,0,1,0
279422,2,0,1,0
279433,2,0,0,0
279494,1,1,0,0
279495,2,0,1,0
279498,2,0,1,0
279506,2,0,1,0
279517,2,0,0,0
279539,2,0,1,0
279550,2,0,1,0
279554,2,0,1,0
279578,2,1,1,0
279619,2,0,0,0
279632,2,0,1,0
279643,2,0,1,0
279645,2,0,1,0
279658,2,0,1,0
279659,2,0,0,0
279685,2,0,1,0
279694,2,0,1,0
279704,2,0,1,0
279709,1,0,0,0
279721,2,0,1,0
279722,2,0,1,0
279726,2,0,0,0
279739,2,0,0,0
279755,2,0,1,0
279775,2,0,0,0
279778,2,0,0,0
279786,2,0,1,0
279802,2,0,1,0
279822,2,0,1,0
279824,2,0,1,0
279827,2,0,0,0
279832,2,0,1,0
279835,2,0,1,0
279878,1,1,0,0
279952,2,0,1,0
279979,2,0,1,0
279983,0,0,1,0
280031,2,0,1,0
280078,2,0,1,0
280085,1,1,0,0
280089,1,1,0,0
280112,2,0,1,0
280165,1,1,0,0
280167,2,0,1,0
280217,2,0,1,0
280228,2,0,1,0
280251,2,0,0,0
280304,1,1,0,0
280306,2,0,1,0
280313,2,0,1,0
280344,2,0,1,0
280355,2,0,0,0
280366,2,0,1,0
280367,2,0,1,0
280404,2,0,1,0
280423,2,0,1,0
280430,2,0,1,0
280465,0,0,1,0
280469,2,0,0,0
280514,2,0,0,0
280559,2,0,1,0
280574,2,0,1,0
280587,1,1,0,0
280600,2,0,1,0
280615,2,0,0,0
280649,2,1,1,0
280675,2,0,0,0
280679,2,0,0,0
280710,2,1,0,0
280713,2,0,1,0
280714,2,0,0,0
280717,1,1,0,0
280729,1,1,0,0
280733,2,0,1,0
280758,2,0,1,0
280775,2,0,1,0
280778,2,0,0,0
280782,0,0,1,0
280863,2,0,1,0
280902,2,0,1,0
280917,1,1,0,0
280918,2,0,0,0
280948,2,1,1,0
280970,2,0,1,0
281014,2,0,0,0
281018,2,0,1,0
281032,1,1,0,0
281046,2,0,1,0
281055,1,1,0,0
281072,2,0,1,0
281093,1,1,0,0
281096,2,0,1,0
281122,2,0,0,0
281151,2,0,1,0
281157,2,1,1,0
281188,2,0,1,0
281198,2,0,1,0
281218,2,0,0,0
281222,1,1,1,0
281232,0,2,1,-1
281238,2,0,1,0
281247,2,0,1,0
281251,2,0,1,0
281265,2,0,0,0
281308,2,0,1,0
281315,2,0,0,0
281336,1,1,0,0
281342,1,1,0,0
281345,2,1,1,0
281346,2,0,1,0
281360,2,0,0,0
281385,2,0,0,0
281431,2,0,1,0
281435,1,1,0,0
281468,2,0,1,0
281572,1,1,1,0
281590,2,0,1,0
281598,2,0,0,0
281604,2,0,1,0
281634,2,0,0,0
281669,2,0,1,0
281670,2,0,1,0
281691,2,0,1,0
281703,0,0,1,0
281715,2,0,0,0
281747,2,0,1,0
281765,2,0,0,0
281773,2,0,1,0
281788,2,0,1,0
281792,2,0,1,0
281795,2,0,0,0
281816,2,0,1,0
281820,2,0,0,0
281857,2,0,1,0
281872,1,1,0,0
281934,2,0,1,0
281955,1,1,0,0
281971,1,1,0,0
281984,2,0,1,0
281988,2,0,1,0
281992,2,0,1,0
281996,2,0,0,0
281997,2,0,1,0
282018,1,0,0,0
282020,2,0,1,0
282027,2,0,0,0
282032,2,0,0,0
282045,1,1,1,0
282054,2,0,1,0
282086,2,1,0,0
282114,2,1,1,0
282116,2,0,0,0
282136,2,0,1,0
282138,2,0,1,0
282142,2,0,0,0
282160,2,0,1,0
282161,2,0,1,0
282171,2,0,1,0
282190,2,0,1,0
282192,2,0,1,0
282218,2,0,0,0
282219,2,0,1,0
282231,2,0,0,0
282233,2,0,1,0
282256,2,0,1,0
282257,2,0,1,0
282300,2,0,0,0
282301,1,1,0,0
282310,2,0,1,0
282315,2,1,0,0
282332,2,0,1,0
282347,2,0,1,0
282377,1,1,1,-1
282384,2,0,0,0
282386,2,0,0,0
282387,2,0,0,0
282433,2,0,1,0
282437,2,0,0,0
282447,2,0,1,0
282450,1,1,0,0
282455,2,0,0,0
282502,2,1,0,0
282512,2,1,0,0
282521,2,0,1,0
282525,2,0,0,0
282534,2,0,1,0
282566,2,0,0,0
282612,2,0,1,0
282627,2,1,0,0
282637,2,0,0,0
282649,2,0,1,0
282663,1,1,0,0
282677,2,0,1,0
282696,2,0,0,0
282702,2,0,0,0
282716,2,0,0,0
282721,2,0,1,0
282727,1,1,0,0
282741,2,0,1,0
282784,2,0,1,0
282792,1,1,0,0
282826,2,0,0,0
282835,2,0,1,0
282854,2,1,0,0
282858,2,0,1,0
282887,2,0,1,0
282895,2,0,0,0
282902,0,0,1,0
282918,1,0,0,0
282953,2,0,1,0
282977,2,1,0,0
283005,2,0,0,0
283022,2,0,1,0
283027,2,0,0,0
283050,2,0,1,0
283138,2,0,1,0
283155,2,1,1,0
283170,2,0,0,0
283202,1,0,0,0
283226,2,0,0,0
283243,2,0,1,0
283262,2,0,1,0
283307,1,1,0,-1
283308,2,0,0,0
283316,2,0,1,0
283327,2,0,1,0
283372,2,0,1,0
283385,1,1,0,0
283402,2,0,0,0
283418,2,0,1,0
283424,2,0,0,0
283439,2,0,1,0
283441,2,0,1,0
283459,1,1,0,0
283460,2,0,1,0
283479,2,0,1,0
283494,2,0,1,0
283504,2,0,0,0
283513,2,0,1,0
283556,2,0,0,0
283586,2,0,0,0
283587,2,1,1,0
283625,2,0,1,0
283638,2,0,0,0
283654,2,1,1,0
283655,2,0,0,0
283663,2,0,1,0
283688,2,0,0,0
283696,2,0,0,0
283709,2,0,1,0
283712,2,0,1,0
283733,2,0,1,0
283787,1,1,0,0
283807,0,0,1,0
283811,1,0,0,0
283812,2,0,1,0
283817,2,0,1,0
283828,2,0,1,0
283832,1,0,1,0
283860,2,0,1,0
283870,2,0,1,0
283911,2,0,1,0
283935,2,0,0,0
283970,2,0,1,0
283977,2,0,0,0
283978,2,0,0,0
284046,2,0,0,0
284055,2,0,1,0
284076,2,0,0,0
284098,2,0,0,0
284131,2,0,1,0
284136,2,0,1,0
284157,2,0,1,0
284186,2,0,1,0
284196,0,0,1,0
284215,2,0,1,0
284232,2,0,1,0
284234,2,0,1,0
284266,2,0,1,0
284290,1,1,0,0
284313,1,1,0,0
284350,1,1,0,0
284390,2,0,1,0
284435,2,0,1,0
284459,2,0,0,0
284497,2,0,1,0
284503,2,0,0,0
284532,2,0,1,0
284547,2,0,1,0
284576,2,0,1,0
284601,2,0,1,0
284605,2,0,1,0
284608,2,0,1,0
284617,2,0,1,0
284652,2,0,1,0
284657,2,1,1,0
284661,2,0,1,0
284667,2,0,1,0
284672,2,0,0,0
284676,2,0,1,0
284679,2,0,1,0
284765,1,1,1,0
284780,2,0,1,0
284830,0,0,1,0
284837,2,0,1,0
284845,2,0,0,0
284863,2,0,1,0
284941,1,1,0,0
284986,1,1,0,0
284988,1,1,0,0
285004,2,0,1,0
285010,2,0,1,0
285048,2,0,1,0
285094,2,0,1,0
285113,2,0,0,0
285119,2,0,1,0
285125,2,0,1,0
285149,1,1,0,0
285155,2,0,0,0
285162,2,0,1,0
285164,2,0,0,0
285172,0,0,1,0
285190,2,0,1,0
285192,2,0,1,0
285197,1,1,0,0
285213,1,1,0,0
285239,2,0,1,0
285257,2,0,1,0
285265,2,0,1,0
285320,2,0,1,0
285323,1,1,0,0
285347,1,1,0,0
285354,2,0,0,0
285361,2,0,1,0
285409,2,0,0,0
285414,2,1,0,0
285440,2,0,0,0
285448,2,0,1,0
285473,2,0,1,0
285484,2,0,1,0
285495,1,1,0,0
285527,1,1,0,0
285530,2,0,0,0
285531,2,0,0,0
285555,1,1,0,0
285566,2,0,1,0
285614,1,0,0,0
285616,2,0,1,0
285646,2,0,1,0
285672,2,1,0,0
285681,2,0,1,0
285719,2,0,1,0
285722,2,0,0,0
285730,2,0,1,0
285746,2,0,0,0
285809,2,0,1,0
285820,2,0,0,0
285849,2,0,1,0
285868,2,0,0,0
285878,2,0,1,0
285899,2,0,0,0
285925,1,0,0,0
285949,2,0,1,0
285963,2,0,1,0
286020,2,0,0,0
286035,2,0,1,0
286036,2,0,0,0
286097,2,0,1,0
286112,2,0,0,0
286119,2,0,1,0
286139,2,0,1,0
286152,1,1,0,0
286168,2,0,0,0
286169,1,1,0,0
286199,2,0,1,0
286227,2,0,1,0
286230,2,0,1,0
286245,2,0,0,0
286252,1,1,0,0
286253,0,0,1,0
286261,2,0,1,0
286285,0,0,1,0
286313,1,1,0,0
286316,2,0,1,0
286326,2,0,0,0
286343,2,0,1,0
286344,2,1,1,0
286358,1,1,1,0
286369,2,0,1,0
286379,0,2,1,0
286402,2,0,1,0
286450,1,1,0,0
286464,2,0,0,0
286476,2,0,0,0
286488,0,0,1,0
286549,1,0,0,0
286565,2,0,1,0
286577,0,0,1,0
286581,2,0,1,0
286621,2,0,0,0
286646,1,0,0,0
286648,2,0,1,0
286665,2,0,1,0
286673,2,0,1,0
286674,1,1,0,0
286683,2,0,0,0
286687,2,0,1,0
286698,2,1,0,0
286742,2,0,1,0
286767,2,0,0,0
286773,1,1,0,0
286787,2,0,1,0
286833,2,0,0,0
286847,2,0,1,0
286851,2,0,1,0
286883,2,0,1,0
286893,2,0,1,0
286895,0,0,1,0
286905,2,0,0,0
286925,2,0,1,0
286979,2,0,1,0
286985,2,0,1,0
286992,2,0,0,0
286999,2,0,0,0
287101,2,0,1,0
287105,2,0,1,0
287107,2,0,0,0
287116,2,0,1,0
287127,2,0,0,0
287149,2,0,1,0
287151,2,0,1,0
287166,2,0,1,0
287169,1,1,1,0
287171,2,0,1,0
287185,2,0,1,0
287226,0,0,1,0
287227,2,0,1,0
287229,2,0,1,0
287242,2,0,1,0
287245,1,1,1,0
287246,2,0,1,0
287264,2,0,0,0
287333,2,0,0,0
287334,2,0,1,0
287367,2,0,1,0
287370,2,0,0,0
287385,2,0,1,0
287391,2,0,1,0
287397,2,1,0,0
287400,2,0,1,0
287404,2,0,1,0
287423,1,1,0,0
287426,2,0,1,0
287427,2,0,0,0
287445,2,0,0,0
287494,2,0,1,0
287495,1,1,0,0
287499,2,0,0,0
287527,1,0,0,0
287544,1,1,0,0
287636,2,0,1,0
287658,2,0,1,0
287692,2,0,1,0
287698,2,0,1,0
287708,1,1,0,0
287713,2,1,1,0
287715,2,1,0,0
287782,2,0,0,0
287786,2,0,1,0
287792,2,0,1,0
287882,2,0,1,0
287889,1,1,1,0
287940,2,0,1,0
287955,2,0,1,0
287963,1,1,1,0
287974,2,0,1,0
287975,2,0,1,0
287982,2,0,1,0
287984,2,0,1,0
287986,2,0,0,0
288009,2,0,1,0
288024,2,0,1,0
288035,2,0,1,0
288040,2,0,1,0
288041,1,1,1,0
288045,2,0,0,0
288072,2,0,1,0
288080,1,0,0,0
288107,2,0,1,0
288108,2,0,1,0
288125,2,0,1,0
288134,2,0,1,0
288136,2,0,0,0
288137,2,0,1,0
288160,2,0,1,0
288163,2,0,1,0
288199,2,0,1,0
288210,1,1,0,0
288212,2,0,1,0
288227,1,1,0,0
288266,0,2,1,0
288288,2,0,1,0
288321,2,0,0,0
288363,2,0,1,0
288389,2,0,1,0
288412,1,1,1,0
288413,2,0,0,0
288422,2,0,1,0
288446,2,0,1,0
288468,2,0,0,0
288480,2,0,0,0
288481,2,0,1,0
288501,2,0,0,0
288509,1,1,1,0
288520,2,0,1,0
288523,2,0,1,0
288547,1,1,0,0
288565,1,1,0,0
288577,2,0,1,0
288599,2,0,0,0
288608,2,0,1,0
288617,2,0,1,0
288645,2,0,1,0
288646,2,0,1,0
288662,2,0,1,0
288711,2,0,0,0
288723,2,0,1,0
288733,2,0,0,0
288771,2,0,1,0
288776,2,0,1,0
288796,2,0,0,0
288813,2,0,1,0
288836,2,0,1,0
288858,2,0,1,0
288859,2,0,1,0
288860,2,0,1,0
288872,2,0,1,0
288898,2,0,1,0
288905,2,0,0,0
288918,2,0,0,0
288963,2,0,1,0
288973,2,0,1,0
288984,2,0,1,0
289004,2,1,1,0
289009,2,0,1,0
289074,2,0,1,0
289112,2,0,0,0
289154,2,0,1,0
289167,2,0,1,0
289200,2,0,0,0
289208,2,0,1,0
289214,2,0,1,0
289218,2,0,1,0
289228,2,0,1,0
289229,1,1,0,0
289237,2,0,1,0
289249,2,0,1,0
289281,2,1,0,0
289286,1,1,0,0
289287,1,0,0,0
289291,2,0,0,0
289315,0,0,1,0
289316,2,0,1,0
289341,2,0,1,0
289350,2,0,1,0
289381,2,0,1,0
289430,2,0,1,0
289432,1,1,0,0
289448,2,0,1,0
289485,2,0,1,0
289491,1,0,0,0
289496,0,0,1,0
289533,1,1,0,0
289538,1,1,0,0
289548,2,0,1,0
289580,2,0,1,0
289590,2,0,0,0
289595,2,0,1,0
289597,2,0,1,0
289635,2,0,0,0
289652,2,0,0,0
289679,1,1,1,0
289687,2,0,1,0
289698,1,0,1,0
289700,2,0,1,0
289710,2,0,0,0
289714,2,0,1,0
289716,2,0,1,0
289745,2,0,1,0
289794,2,0,1,0
289802,1,1,1,0
289832,2,0,1,0
289880,2,0,0,0
289917,2,0,1,0
289920,2,0,0,0
289925,0,0,1,0
290000,2,0,0,0
290033,2,0,1,0
290057,2,0,1,0
290065,2,0,1,0
290120,2,0,1,0
290123,2,1,0,0
290151,2,0,1,0
290173,2,0,0,0
290204,1,1,0,0
290215,2,0,0,0
290226,2,0,0,0
290230,2,0,1,0
290240,2,0,0,0
290294,1,1,1,0
290311,2,0,1,0
290335,2,0,0,0
290338,2,0,1,0
290341,2,0,1,0
290366,2,0,1,0
290370,0,1,0,0
290374,2,0,1,0
290377,1,0,0,0
290379,2,0,0,0
290383,1,1,0,0
290401,2,0,1,0
290416,2,0,1,0
290450,2,0,1,0
290473,2,0,1,0
290484,2,0,1,0
290543,2,0,1,0
290578,2,0,0,0
290633,2,0,0,0
290655,2,0,1,0
290711,2,0,0,0
290747,2,0,1,0
290759,2,0,1,0
290775,2,0,0,0
290778,2,1,0,0
290814,2,0,1,0
290817,1,1,0,0
290834,2,0,0,0
290844,2,0,1,0
290863,2,0,0,0
290868,2,0,1,0
290877,2,0,1,0
290895,1,1,0,0
290912,2,0,1,0
290928,2,0,1,0
290961,2,0,0,0
290962,2,0,1,0
290971,2,0,0,0
290976,1,1,0,0
291026,2,0,0,0
291030,2,0,1,0
291031,2,0,1,0
291068,2,0,0,0
291073,2,0,0,0
291075,1,1,0,0
291125,2,0,0,0
291142,2,0,0,0
291146,2,0,0,0
291179,2,0,0,0
291193,2,0,1,0
291200,1,1,1,0
291224,2,0,0,0
291249,2,0,1,0
291252,2,0,1,0
291272,2,0,1,0
291289,2,0,1,0
291299,2,0,1,0
291357,2,0,1,0
291383,1,1,0,0
291409,2,0,1,0
291413,2,0,1,0
291423,2,0,1,0
291449,2,0,1,0
291486,2,0,1,0
291498,0,0,1,0
291503,2,0,0,0
291536,1,1,0,0
291558,2,0,1,0
291569,2,0,1,0
291587,2,0,1,0
291635,2,0,1,0
291660,2,0,1,0
291661,2,0,0,0
291680,2,1,0,0
291713,2,0,0,0
291724,2,1,1,0
291744,2,0,1,0
291754,1,1,0,0
291806,2,0,1,0
291807,2,0,1,0
291815,2,1,0,0
291833,2,0,1,0
291851,2,0,1,0
291867,2,0,1,0
291918,2,0,0,0
291941,2,0,1,0
291961,1,1,0,0
291969,2,1,0,0
291996,2,0,0,0
292035,2,0,1,0
292043,2,0,1,0
292051,2,0,0,0
292058,2,0,0,0
292106,2,0,0,0
292149,2,0,1,0
292161,2,0,1,0
292168,2,0,0,0
292174,2,0,1,0
292190,2,0,1,0
292191,2,0,0,0
292196,1,1,1,0
292200,2,0,1,0
292205,2,0,1,0
292216,2,0,1,0
292225,2,0,1,0
292227,2,0,0,0
292251,2,0,0,0
292260,2,0,0,0
292266,1,0,0,0
292271,2,0,1,0
292292,1,1,0,0
292306,2,0,1,0
292310,1,0,0,0
292348,2,0,1,0
292378,2,0,1,0
292403,1,1,0,0
292428,1,1,0,0
292439,2,0,1,0
292502,2,0,1,0
292519,1,1,0,0
292532,1,1,0,0
292545,2,0,1,0
292565,2,0,0,0
292572,2,0,1,0
292579,2,0,0,0
292583,2,0,1,0
292617,2,0,1,0
292629,2,0,1,0
292644,2,0,1,0
292655,2,0,1,0
292659,2,0,1,0
292668,2,0,1,0
292676,2,1,1,0
292704,2,0,1,0
292746,1,1,0,0
292747,2,0,1,0
292752,2,0,1,0
292755,2,0,1,0
292798,1,1,1,0
292843,2,0,0,0
292851,2,0,0,0
292856,2,0,1,0
292858,2,0,1,0
292859,2,0,0,0
292872,2,0,1,0
292920,1,1,0,0
292944,2,0,1,0
292960,2,0,1,0
292973,2,0,1,0
292999,2,0,1,0
293004,1,1,0,0
293044,2,0,1,0
293071,2,0,1,0
293084,1,1,0,0
293141,2,0,1,0
293143,2,0,1,0
293150,2,0,1,0
293154,2,0,1,0
293155,1,1,0,0
293156,2,0,1,0
293159,2,0,1,0
293167,2,0,1,0
293172,2,0,0,0
293193,2,1,0,0
293207,2,0,1,0
293255,2,0,0,0
293265,2,0,1,0
293285,2,0,1,0
293298,2,0,1,0
293302,2,0,1,0
293308,2,0,0,0
293313,2,0,1,0
293316,2,0,0,0
293323,2,0,1,0
293335,1,1,0,0
293338,2,0,1,0
293357,2,0,1,0
293364,2,0,0,0
293378,1,1,0,0
293384,2,0,1,0
293410,1,1,0,0
293418,2,0,0,0
293420,2,0,1,0
293421,2,1,1,0
293423,2,0,0,0
293424,2,0,0,0
293429,2,0,0,0
293444,2,0,1,0
293474,2,0,0,0
293498,1,1,0,0
293515,2,1,0,0
293524,1,1,0,0
293564,2,0,1,0
293565,2,0,1,0
293643,2,0,0,0
293666,2,0,1,0
293673,2,0,1,0
293696,2,0,0,0
293699,2,0,1,0
293712,2,0,0,0
293714,2,0,1,0
293729,2,0,1,0
293731,2,0,1,0
293732,2,0,0,0
293774,1,1,1,0
293792,2,0,1,0
293813,2,0,1,0
293815,2,0,1,0
293829,2,0,1,0
293866,2,0,1,0
293873,2,0,1,0
293896,2,1,1,0
293899,2,0,0,0
293902,2,0,0,0
293908,2,0,1,0
293920,2,0,1,0
293939,1,1,1,0
293954,2,0,1,0
293958,2,0,0,0
293976,2,0,0,0
293991,2,0,0,0
293999,2,0,1,0
294007,2,0,1,0
294013,2,0,1,0
294023,2,0,0,0
294025,2,0,1,0
294041,1,1,0,0
294053,2,0,1,0
294081,1,1,0,0
294085,2,0,0,0
294089,2,0,1,0
294111,2,0,1,0
294123,2,0,1,0
294143,2,0,1,0
294155,2,0,0,0
294161,2,0,1,0
294192,2,0,0,0
294197,2,0,1,0
294199,2,0,1,0
294217,2,0,1,0
294234,2,0,1,0
294249,2,0,1,0
294250,1,1,0,0
294301,2,0,0,0
294321,2,1,1,0
294322,2,0,1,0
294329,1,1,1,0
294355,1,1,1,-1
294375,2,0,0,0
294397,2,0,1,0
294399,1,1,1,0
294425,2,0,0,0
294446,2,0,0,0
294462,2,0,1,0
294464,1,1,0,0
294474,2,0,1,0
294508,2,0,0,0
294509,2,0,1,0
294517,2,0,1,0
